u,v,key,name,highway,road_class,length
105014159,105778986,0,Murray Hill Place,residential,Local,171.50580910373688
105014159,104538987,0,Murray Hill Avenue,residential,Local,173.4910304505291
105778986,104538999,0,Woodland Road,residential,Local,271.9518572851693
105778986,105778975,0,Murray Hill Place,residential,Local,97.94121557336717
105778986,105014159,0,Murray Hill Place,residential,Local,171.50580910373688
104539007,105800342,0,Murray Avenue,tertiary,Tertiary,120.36280017087527
104539007,104538999,0,Wilkins Avenue,secondary,Secondary,29.079991784212464
104539007,104539017,0,Wilkins Avenue,secondary,Secondary,145.79403722107648
105800342,104539007,0,Murray Avenue,tertiary,Tertiary,120.36280017087527
105800342,105800326,0,Solway Street,residential,Local,180.66186963099355
105800342,105134911,0,Murray Avenue,tertiary,Tertiary,82.77982686020627
105800342,104905229,0,Solway Street,residential,Local,293.73124095233135
104539017,105778975,0,Woodland Road,residential,Local,362.7314413528417
104539017,104539028,0,Wilkins Avenue,secondary,Secondary,138.2930212096936
104539017,104539007,0,Wilkins Avenue,secondary,Secondary,145.79403722107648
105778975,104967453,0,Woodland Road,residential,Local,249.9626892745897
105778975,104539017,0,Woodland Road,residential,Local,362.7314413528417
105778975,105778986,0,Murray Hill Place,residential,Local,97.94121557336717
104539028,104905216,0,Shady Avenue,primary,Primary,212.7810591596863
104539028,104539036,0,Wilkins Avenue,secondary,Secondary,117.17229483052196
104539028,104905229,0,Shady Avenue,primary,Primary,124.08512408888164
104539028,104539017,0,Wilkins Avenue,secondary,Secondary,138.29302120969362
104905216,104539028,0,Shady Avenue,primary,Primary,212.7810591596863
104905216,104905187,0,Shady Avenue,primary,Primary,302.7668015100984
104905216,105705698,0,Hastings Street,residential,Local,116.47041274359024
104539036,105705698,0,Denniston Street,residential,Local,213.50676484048975
104539036,104539028,0,Wilkins Avenue,secondary,Secondary,117.17229483052196
104539036,104539043,0,Wilkins Avenue,secondary,Secondary,119.13722738838887
104539036,105731082,0,Denniston Street,residential,Local,232.69023576129004
104905229,105800342,0,Solway Street,residential,Local,293.73124095233135
104905229,104905242,0,Shady Avenue,primary,Primary,108.51721726605633
104905229,104539028,0,Shady Avenue,primary,Primary,124.08512408888164
105705698,104539036,0,Denniston Street,residential,Local,213.50676484048975
105705698,105731073,0,Denniston Street,residential,Local,221.22302474077486
105705698,104905216,0,Hastings Street,residential,Local,116.47041274359026
105705698,105705681,0,Hastings Street,residential,Local,120.74339848440586
104539043,105705681,0,Beechwood Boulevard,secondary,Secondary,213.60118685414133
104539043,105797161,0,Beechwood Boulevard,secondary,Secondary,234.59426272954363
104539043,105966890,0,South Linden Avenue,tertiary,Tertiary,298.95520058468196
104539043,104539049,0,Wilkins Avenue,secondary,Secondary,102.02461679506149
104539043,104539036,0,Wilkins Avenue,secondary,Secondary,119.13722738838887
105731082,105797161,0,Northumberland Street,tertiary,Tertiary,119.9344297892294
105731082,104905242,0,Northumberland Street,tertiary,Tertiary,116.95968940311498
105731082,105731086,0,Denniston Street,residential,Local,180.56327098474281
105731082,104539036,0,Denniston Street,residential,Local,232.69023576129004
105705681,105797151,0,Beechwood Boulevard,secondary,Secondary,123.12831623661845
105705681,104539043,0,Beechwood Boulevard,secondary,Secondary,213.60118685414133
105705681,105705698,0,Hastings Street,residential,Local,120.74339848440587
105705681,105705662,0,Hastings Street,residential,Local,172.55561191168724
105797161,107557429,0,Northumberland Street,tertiary,Tertiary,102.78753810924053
105797161,105731082,0,Northumberland Street,tertiary,Tertiary,119.9344297892294
105797161,104539043,0,Beechwood Boulevard,secondary,Secondary,234.59426272954363
105797161,105150756,0,Beechwood Boulevard,secondary,Secondary,93.36064048526283
105966890,105705662,0,Fennimore Street,residential,Local,95.26569424024662
105966890,104539043,0,South Linden Avenue,tertiary,Tertiary,298.95520058468185
105966890,105833683,0,South Linden Avenue,tertiary,Tertiary,125.23499898399417
104539049,107557429,0,Severn Street,residential,Local,233.7214408523537
104539049,1356087461,0,Wilkins Avenue,secondary,Secondary,79.71865648047819
104539049,104539043,0,Wilkins Avenue,secondary,Secondary,102.02461679506149
107557429,104539049,0,Severn Street,residential,Local,233.7214408523537
107557429,105202335,0,Northumberland Street,tertiary,Tertiary,88.08233818444455
107557429,105797161,0,Northumberland Street,tertiary,Tertiary,102.78753810924053
1356087461,105202318,0,Barnsdale Street,residential,Local,78.55302732764753
1356087461,104539055,0,Wilkins Avenue,secondary,Secondary,22.29824365255955
1356087461,104539049,0,Wilkins Avenue,secondary,Secondary,79.71865648047819
104539055,104539102,0,Wilkins Avenue,secondary,Secondary,327.1491104364312
104539055,1356087461,0,Wilkins Avenue,secondary,Secondary,22.29824365255955
104539102,105183924,0,Worth Street,residential,Local,140.92831701518782
104539102,104539055,0,Wilkins Avenue,secondary,Secondary,327.14911043643116
104539102,691520478,0,Wilkins Avenue,secondary,Secondary,41.493365130038676
105183924,104539055,0,Kinsman Road,residential,Local,245.0249493665973
691520478,104539114,0,Wilkins Avenue,secondary,Secondary,51.382667982205525
691520478,104539102,0,Wilkins Avenue,secondary,Secondary,41.49336513003868
104539114,691520448,0,South Dallas Avenue,secondary,Secondary,35.17537893488467
104539114,691520478,0,Wilkins Avenue,secondary,Secondary,51.382667982205525
104539114,105989885,0,South Dallas Avenue,tertiary,Tertiary,125.14575533860157
691520448,105061332,0,South Dallas Avenue,secondary,Secondary,2.494408476963198
691520448,104539114,0,South Dallas Avenue,secondary,Secondary,35.17537893488467
691520448,691520478,0,,secondary_link,Secondary,71.58559521133677
105989885,105183924,0,Kinsman Road,residential,Local,78.78643136111118
105989885,106326359,0,South Dallas Avenue,tertiary,Tertiary,92.67860214814304
105989885,104539114,0,South Dallas Avenue,tertiary,Tertiary,125.14575533860157
104539446,105252522,0,Berry Street,tertiary,Tertiary,19.706910862474093
104539446,4456795777,0,Berry Street,tertiary,Tertiary,41.77335006986388
105252522,104539446,0,Berry Street,tertiary,Tertiary,19.706910862474093
105252522,105021600,0,Ladoga Street,tertiary,Tertiary,250.19359119392482
105252522,104882942,0,Berry Street,tertiary,Tertiary,156.39030593941223
4456795777,4994961284,0,Berry Street,tertiary,Tertiary,37.89286520988241
4456795777,104539446,0,Berry Street,tertiary,Tertiary,41.77335006986388
104539640,104539655,0,Livingston Street,residential,Local,76.28970186037353
104539640,104544198,0,Adelphia Street,residential,Local,121.81458981614159
104539640,106107544,0,Adelphia Street,residential,Local,89.7372844703464
104544198,104544213,0,Hawthorne Court,residential,Local,127.68594160746954
104544198,104645478,0,Hawthorne Street,residential,Local,102.70098959171054
104544198,104539640,0,Adelphia Street,residential,Local,121.81458981614158
105047006,104539655,0,Trinity Street,residential,Local,27.406499724866958
105047006,106035139,0,Martha Street,residential,Local,52.59193303950878
105047006,105046993,0,Nolo Way,residential,Local,179.38643197867992
104541247,104541265,0,Lenora Street,residential,Local,87.36333059538282
104541247,105139721,0,"['Auburn Street', 'Carver Street']",residential,Local,138.25200547144453
104541265,105706334,0,Meadow Street,tertiary,Tertiary,41.63339112354092
104541265,104541247,0,Lenora Street,residential,Local,87.3633305953828
104541265,104800628,0,Meadow Street,tertiary,Tertiary,188.4903816131695
104541265,104541272,0,Lenora Street,residential,Local,250.21064133455235
105139721,105139756,0,Auburn Street,residential,Local,256.79403788085864
105139721,104541247,0,"['Auburn Street', 'Carver Street']",residential,Local,138.25200547144456
105139721,104717162,0,Mayflower Street,residential,Local,156.43700837221562
105706334,104717183,0,Meadow Street,tertiary,Tertiary,40.91067163940163
105706334,104541265,0,Meadow Street,tertiary,Tertiary,41.63339112354092
105706334,862420572,0,McDonald Street,residential,Local,152.87751722080384
104800628,105706306,0,Meadow Street,tertiary,Tertiary,106.629810144924
104800628,104800649,0,Saint Marie Street,residential,Local,111.05180417033355
104800628,104541265,0,Meadow Street,tertiary,Tertiary,188.49038161316952
104800628,104800619,0,Saint Marie Street,residential,Local,68.03411141091622
104541272,104541286,0,Lenora Street,residential,Local,86.59858484809568
104541272,104541265,0,Lenora Street,residential,Local,250.21064133455235
104541286,104541292,0,Lenora Street,residential,Local,179.8008666315931
104541292,4574047512,0,Orphan Street,residential,Local,63.91009055380934
104541292,105022461,0,Orphan Street,residential,Local,62.96548512053421
4574047512,104541292,0,Orphan Street,residential,Local,63.91009055380934
105022461,104662551,0,Whittier Street,residential,Local,134.81748347806132
105022461,104541292,0,Orphan Street,residential,Local,62.96548512053421
105022461,105912132,0,Orphan Street,residential,Local,103.8266036861649
104542325,11366599753,0,Ballinger Street,residential,Local,111.6621263437742
104542325,104851439,0,Whited Street,tertiary,Tertiary,110.23914016384913
104542325,104987287,0,Whited Street,tertiary,Tertiary,50.03036582418873
11366599753,104542325,0,Ballinger Street,residential,Local,111.66212634377422
104851439,105075521,0,"['Jacob Avenue', 'Brookline Boulevard']",residential,Local,614.3932791532484
104851439,107598534,0,Whited Street,tertiary,Tertiary,110.18220246790045
104851439,104542367,0,Ballinger Street,residential,Local,241.17093640405847
104851439,104542325,0,Whited Street,tertiary,Tertiary,110.23914016384913
104987287,4006700689,0,Saw Mill Run Boulevard,trunk,Highway,692.5972302855084
104987287,104641907,0,Colerain Street,tertiary,Tertiary,99.1664754478926
104987287,104987318,0,Saw Mill Run Boulevard,trunk,Highway,113.64902316705941
104987287,104542325,0,Whited Street,tertiary,Tertiary,50.03036582418872
104542354,104594021,0,Zimmerman Street,residential,Local,56.655665956177266
104542354,104594015,0,Zimmerman Street,residential,Local,90.31683970615828
104542354,104542361,0,Ballinger Street,residential,Local,134.7892373462505
104542354,105956423,0,"['Ballinger Street', 'Bundle Way', 'Heber Way']",residential,Local,332.2077706324256
104594021,104542354,0,Zimmerman Street,residential,Local,56.655665956177266
104594015,104542354,0,Zimmerman Street,residential,Local,90.31683970615828
104594015,104594011,0,Zimmerman Street,residential,Local,75.49889178845564
104594015,105709814,0,Petunia Street,residential,Local,170.71041455374615
104542361,105709814,0,Goff Street,residential,Local,68.43821243546522
104542361,104542367,0,Ballinger Street,residential,Local,123.27604090373565
104542361,104542354,0,Ballinger Street,residential,Local,134.7892373462505
105709814,104542361,0,Goff Street,residential,Local,68.43821243546522
105709814,104594015,0,Petunia Street,residential,Local,170.71041455374615
105709814,104542367,0,"['Petunia Way', 'Moredale Street']",residential,Local,172.96289882011672
104542367,104542361,0,Ballinger Street,residential,Local,123.27604090373565
104542367,105709814,0,"['Petunia Way', 'Moredale Street']",residential,Local,172.96289882011672
104542367,104851439,0,Ballinger Street,residential,Local,241.17093640405847
105120592,104712807,0,Manhattan Street,residential,Local,104.28713431526637
105120592,105840153,0,Page Street,residential,Local,135.37500023937207
105120592,685065773,0,Page Street,residential,Local,150.56847836029922
104543406,104543399,0,Hopkins Street,residential,Local,120.60870283251577
5002172535,104543399,0,Hopkins Street,residential,Local,135.12639682333662
5002172535,105840153,0,Fulton Street,residential,Local,56.72802864982421
5002172535,105738528,0,Fulton Street,residential,Local,50.98853234480342
104543440,105976465,0,Lowrie Street,residential,Local,81.16973493594715
104543440,105127196,0,"['Herman Street', 'Adair Street']",residential,Local,244.63354595478927
104543440,105127189,0,Lowrie Street,residential,Local,199.57030752457834
105976465,104543440,0,Lowrie Street,residential,Local,81.16973493594715
105976465,105976456,0,Lowrie Street,residential,Local,71.72243423714042
105976465,1253650449,0,Kilkenbeck Street,residential,Local,72.42868137665107
105127196,105127209,0,Gardner Street,residential,Local,65.95330467314554
105127196,105127189,0,Gardner Street,residential,Local,39.38501673405883
105127196,104543440,0,"['Herman Street', 'Adair Street']",residential,Local,244.63354595478927
105127189,105127196,0,Gardner Street,residential,Local,39.38501673405883
105127189,105757495,0,"['Troy Hill Road', 'Gardner Street']",tertiary,Tertiary,228.0126284471599
105127189,104543440,0,Lowrie Street,residential,Local,199.57030752457834
105127189,105976474,0,Lowrie Street,tertiary,Tertiary,113.0611316339638
104543461,104543468,0,Almora Street,residential,Local,57.71151874606781
104543461,105179606,0,Kirk Avenue,residential,Local,148.4918330492316
104543461,105931169,0,Kirk Avenue,residential,Local,484.6628898350706
104543468,104543461,0,Almora Street,residential,Local,57.71151874606781
104543468,104543482,0,Spencer Avenue,residential,Local,32.91432118591168
104543468,104601222,0,Spencer Avenue,residential,Local,72.34659832580569
105179606,104543461,0,Kirk Avenue,residential,Local,148.4918330492316
105179606,105179593,0,Waterman Avenue,residential,Local,90.28940760314927
105179606,105931214,0,Kirk Avenue,residential,Local,186.09296095154474
105931169,104600004,0,Churchview Avenue,tertiary,Tertiary,86.99209578519051
105931169,104543461,0,Kirk Avenue,residential,Local,484.66288983507064
